PLAIN_CONFIGURATION,MATCHER,NRACTIONS,NRROOTS,NR_INSERT,NR_DELETE,NR_UPDATE,NR_MOVE,NR_TREEINSERT,NR_TREEDELETE,TIME,NROPTIONS,TIMEOUT,bu_minsim,bu_minsize,st_minprio,st_priocalc,cd_labsim,cd_maxleaves,cd_structsim1,cd_structsim2,xy_minsim,
ClassicGumtree-bu_minsim-0.8-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.8,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.9,700,1,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,94,0,0,1.0,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.1,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.2,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,175,0,0,0.3,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.4,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.5,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.6,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.7,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.8,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.9,700,2,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,94,0,0,1.0,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.1,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.2,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.3,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.4,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.5,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.6,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.7,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.8,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.9,700,3,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,94,0,0,1.0,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.1,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.2,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,178,0,0,0.3,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.4,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.5,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.6,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,175,0,0,0.7,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.8,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.9,700,4,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,94,0,0,1.0,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,178,0,0,0.1,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.2,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,178,0,0,0.3,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,178,0,0,0.4,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,179,0,0,0.5,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,178,0,0,0.6,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,178,0,0,0.7,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,178,0,0,0.8,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,178,0,0,0.9,700,5,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,96,0,0,1.0,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.1,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.2,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.3,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.4,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.5,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.6,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.7,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.8,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.9,800,1,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,94,0,0,1.0,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.1,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.2,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.3,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.4,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,175,0,0,0.5,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,175,0,0,0.6,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.7,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.8,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.9,800,2,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,94,0,0,1.0,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.1,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.2,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.3,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.4,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.5,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.6,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.7,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,175,0,0,0.8,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,175,0,0,0.9,800,3,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,94,0,0,1.0,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.1,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.2,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.3,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.4,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.5,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.6,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.7,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.8,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.9,800,4,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,94,0,0,1.0,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,185,0,0,0.1,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,185,0,0,0.2,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,184,0,0,0.3,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,185,0,0,0.4,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,184,0,0,0.5,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,185,0,0,0.6,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,185,0,0,0.7,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,185,0,0,0.8,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,185,0,0,0.9,800,5,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,103,0,0,1.0,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.1,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.2,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.3,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.4,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,178,0,0,0.5,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.6,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.7,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.8,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.9,900,1,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,94,0,0,1.0,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.1,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.2,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.3,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.4,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.5,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.6,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.7,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.8,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.9,900,2,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,94,0,0,1.0,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.1,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.2,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.3,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.4,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.5,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.6,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.7,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.8,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.9,900,3,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,94,0,0,1.0,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.1,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.2,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,175,0,0,0.3,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,175,0,0,0.4,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,175,0,0,0.5,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.6,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.7,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,175,0,0,0.8,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.9,900,4,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,94,0,0,1.0,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.1,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.2,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,175,0,0,0.3,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.4,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.5,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.6,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.7,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.8,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,176,0,0,0.9,900,5,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,94,0,0,1.0,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1000-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,179,0,0,0.1,1000,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1000-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,178,0,0,0.2,1000,1,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-1000-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,178,0,0,0.3,1000,1,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-1000-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,178,0,0,0.4,1000,1,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-1000-st_minprio-1-st_priocalc-size,ClassicGumtree,37,null,37,0,0,0,0,0,177,0,0,0.5,1000,1,size,,,,,,
