PLAIN_CONFIGURATION,MATCHER,NRACTIONS,NRROOTS,NR_INSERT,NR_DELETE,NR_UPDATE,NR_MOVE,NR_TREEINSERT,NR_TREEDELETE,TIME,NROPTIONS,TIMEOUT,bu_minsim,bu_minsize,st_minprio,st_priocalc,cd_labsim,cd_maxleaves,cd_structsim1,cd_structsim2,xy_minsim,
HybridGumtree-bu_minsize-100-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,100,5,size,,,,,,
HybridGumtree-bu_minsize-100-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,34,0,0,,100,1,height,,,,,,
HybridGumtree-bu_minsize-100-st_minprio-2-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,100,2,height,,,,,,
HybridGumtree-bu_minsize-100-st_minprio-3-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,30,0,0,,100,3,height,,,,,,
HybridGumtree-bu_minsize-100-st_minprio-4-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,100,4,height,,,,,,
HybridGumtree-bu_minsize-100-st_minprio-5-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,21,0,0,,100,5,height,,,,,,
HybridGumtree-bu_minsize-200-st_minprio-1-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,36,0,0,,200,1,size,,,,,,
HybridGumtree-bu_minsize-200-st_minprio-2-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,33,0,0,,200,2,size,,,,,,
HybridGumtree-bu_minsize-200-st_minprio-3-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,200,3,size,,,,,,
HybridGumtree-bu_minsize-200-st_minprio-4-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,200,4,size,,,,,,
HybridGumtree-bu_minsize-200-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,200,5,size,,,,,,
HybridGumtree-bu_minsize-200-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,33,0,0,,200,1,height,,,,,,
HybridGumtree-bu_minsize-200-st_minprio-2-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,30,0,0,,200,2,height,,,,,,
HybridGumtree-bu_minsize-200-st_minprio-3-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,200,3,height,,,,,,
HybridGumtree-bu_minsize-200-st_minprio-4-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,200,4,height,,,,,,
HybridGumtree-bu_minsize-200-st_minprio-5-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,21,0,0,,200,5,height,,,,,,
HybridGumtree-bu_minsize-300-st_minprio-1-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,36,0,0,,300,1,size,,,,,,
HybridGumtree-bu_minsize-300-st_minprio-2-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,34,0,0,,300,2,size,,,,,,
HybridGumtree-bu_minsize-300-st_minprio-3-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,300,3,size,,,,,,
HybridGumtree-bu_minsize-300-st_minprio-4-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,300,4,size,,,,,,
HybridGumtree-bu_minsize-300-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,300,5,size,,,,,,
HybridGumtree-bu_minsize-300-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,34,0,0,,300,1,height,,,,,,
HybridGumtree-bu_minsize-300-st_minprio-2-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,30,0,0,,300,2,height,,,,,,
HybridGumtree-bu_minsize-300-st_minprio-3-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,300,3,height,,,,,,
HybridGumtree-bu_minsize-300-st_minprio-4-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,300,4,height,,,,,,
HybridGumtree-bu_minsize-300-st_minprio-5-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,20,0,0,,300,5,height,,,,,,
HybridGumtree-bu_minsize-400-st_minprio-1-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,37,0,0,,400,1,size,,,,,,
HybridGumtree-bu_minsize-400-st_minprio-2-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,33,0,0,,400,2,size,,,,,,
HybridGumtree-bu_minsize-400-st_minprio-3-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,30,0,0,,400,3,size,,,,,,
HybridGumtree-bu_minsize-400-st_minprio-4-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,400,4,size,,,,,,
HybridGumtree-bu_minsize-400-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,400,5,size,,,,,,
HybridGumtree-bu_minsize-400-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,34,0,0,,400,1,height,,,,,,
HybridGumtree-bu_minsize-400-st_minprio-2-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,400,2,height,,,,,,
HybridGumtree-bu_minsize-400-st_minprio-3-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,31,0,0,,400,3,height,,,,,,
HybridGumtree-bu_minsize-400-st_minprio-4-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,30,0,0,,400,4,height,,,,,,
HybridGumtree-bu_minsize-400-st_minprio-5-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,21,0,0,,400,5,height,,,,,,
HybridGumtree-bu_minsize-500-st_minprio-1-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,475,0,0,,500,1,size,,,,,,
HybridGumtree-bu_minsize-500-st_minprio-2-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,469,0,0,,500,2,size,,,,,,
HybridGumtree-bu_minsize-500-st_minprio-3-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,469,0,0,,500,3,size,,,,,,
HybridGumtree-bu_minsize-500-st_minprio-4-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,470,0,0,,500,4,size,,,,,,
HybridGumtree-bu_minsize-500-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,471,0,0,,500,5,size,,,,,,
HybridGumtree-bu_minsize-500-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,475,0,0,,500,1,height,,,,,,
HybridGumtree-bu_minsize-500-st_minprio-2-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,469,0,0,,500,2,height,,,,,,
HybridGumtree-bu_minsize-500-st_minprio-3-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,468,0,0,,500,3,height,,,,,,
HybridGumtree-bu_minsize-500-st_minprio-4-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,469,0,0,,500,4,height,,,,,,
HybridGumtree-bu_minsize-500-st_minprio-5-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,457,0,0,,500,5,height,,,,,,
HybridGumtree-bu_minsize-600-st_minprio-1-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,540,0,0,,600,1,size,,,,,,
HybridGumtree-bu_minsize-600-st_minprio-2-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,537,0,0,,600,2,size,,,,,,
HybridGumtree-bu_minsize-600-st_minprio-3-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,533,0,0,,600,3,size,,,,,,
HybridGumtree-bu_minsize-600-st_minprio-4-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,534,0,0,,600,4,size,,,,,,
HybridGumtree-bu_minsize-600-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,533,0,0,,600,5,size,,,,,,
HybridGumtree-bu_minsize-600-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,534,0,0,,600,1,height,,,,,,
HybridGumtree-bu_minsize-600-st_minprio-2-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,536,0,0,,600,2,height,,,,,,
HybridGumtree-bu_minsize-600-st_minprio-3-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,535,0,0,,600,3,height,,,,,,
HybridGumtree-bu_minsize-600-st_minprio-4-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,535,0,0,,600,4,height,,,,,,
HybridGumtree-bu_minsize-600-st_minprio-5-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,525,0,0,,600,5,height,,,,,,
HybridGumtree-bu_minsize-700-st_minprio-1-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,442,0,0,,700,1,size,,,,,,
HybridGumtree-bu_minsize-700-st_minprio-2-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,440,0,0,,700,2,size,,,,,,
HybridGumtree-bu_minsize-700-st_minprio-3-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,436,0,0,,700,3,size,,,,,,
HybridGumtree-bu_minsize-700-st_minprio-4-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,435,0,0,,700,4,size,,,,,,
HybridGumtree-bu_minsize-700-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,435,0,0,,700,5,size,,,,,,
HybridGumtree-bu_minsize-700-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,437,0,0,,700,1,height,,,,,,
HybridGumtree-bu_minsize-700-st_minprio-2-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,436,0,0,,700,2,height,,,,,,
HybridGumtree-bu_minsize-700-st_minprio-3-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,434,0,0,,700,3,height,,,,,,
HybridGumtree-bu_minsize-700-st_minprio-4-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,434,0,0,,700,4,height,,,,,,
HybridGumtree-bu_minsize-700-st_minprio-5-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,426,0,0,,700,5,height,,,,,,
HybridGumtree-bu_minsize-800-st_minprio-1-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,460,0,0,,800,1,size,,,,,,
HybridGumtree-bu_minsize-800-st_minprio-2-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,454,0,0,,800,2,size,,,,,,
HybridGumtree-bu_minsize-800-st_minprio-3-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,452,0,0,,800,3,size,,,,,,
HybridGumtree-bu_minsize-800-st_minprio-4-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,450,0,0,,800,4,size,,,,,,
HybridGumtree-bu_minsize-800-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,453,0,0,,800,5,size,,,,,,
HybridGumtree-bu_minsize-800-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,454,0,0,,800,1,height,,,,,,
HybridGumtree-bu_minsize-800-st_minprio-2-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,451,0,0,,800,2,height,,,,,,
HybridGumtree-bu_minsize-800-st_minprio-3-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,453,0,0,,800,3,height,,,,,,
HybridGumtree-bu_minsize-800-st_minprio-4-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,452,0,0,,800,4,height,,,,,,
HybridGumtree-bu_minsize-800-st_minprio-5-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,443,0,0,,800,5,height,,,,,,
HybridGumtree-bu_minsize-900-st_minprio-1-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,442,0,0,,900,1,size,,,,,,
HybridGumtree-bu_minsize-900-st_minprio-2-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,438,0,0,,900,2,size,,,,,,
HybridGumtree-bu_minsize-900-st_minprio-3-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,435,0,0,,900,3,size,,,,,,
HybridGumtree-bu_minsize-900-st_minprio-4-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,435,0,0,,900,4,size,,,,,,
HybridGumtree-bu_minsize-900-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,436,0,0,,900,5,size,,,,,,
HybridGumtree-bu_minsize-900-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,437,0,0,,900,1,height,,,,,,
HybridGumtree-bu_minsize-900-st_minprio-2-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,436,0,0,,900,2,height,,,,,,
HybridGumtree-bu_minsize-900-st_minprio-3-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,438,0,0,,900,3,height,,,,,,
HybridGumtree-bu_minsize-900-st_minprio-4-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,436,0,0,,900,4,height,,,,,,
HybridGumtree-bu_minsize-900-st_minprio-5-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,428,0,0,,900,5,height,,,,,,
HybridGumtree-bu_minsize-1000-st_minprio-1-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,457,0,0,,1000,1,size,,,,,,
HybridGumtree-bu_minsize-1000-st_minprio-2-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,454,0,0,,1000,2,size,,,,,,
HybridGumtree-bu_minsize-1000-st_minprio-3-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,452,0,0,,1000,3,size,,,,,,
HybridGumtree-bu_minsize-1000-st_minprio-4-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,451,0,0,,1000,4,size,,,,,,
HybridGumtree-bu_minsize-1000-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,452,0,0,,1000,5,size,,,,,,
HybridGumtree-bu_minsize-1000-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,454,0,0,,1000,1,height,,,,,,
HybridGumtree-bu_minsize-1000-st_minprio-2-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,451,0,0,,1000,2,height,,,,,,
HybridGumtree-bu_minsize-1000-st_minprio-3-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,452,0,0,,1000,3,height,,,,,,
HybridGumtree-bu_minsize-1000-st_minprio-4-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,452,0,0,,1000,4,height,,,,,,
HybridGumtree-bu_minsize-1000-st_minprio-5-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,442,0,0,,1000,5,height,,,,,,
HybridGumtree-bu_minsize-1100-st_minprio-1-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,543,0,0,,1100,1,size,,,,,,
HybridGumtree-bu_minsize-1100-st_minprio-2-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,538,0,0,,1100,2,size,,,,,,
HybridGumtree-bu_minsize-1100-st_minprio-3-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,537,0,0,,1100,3,size,,,,,,
HybridGumtree-bu_minsize-1100-st_minprio-4-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,538,0,0,,1100,4,size,,,,,,
HybridGumtree-bu_minsize-1100-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,435,0,0,,1100,5,size,,,,,,
HybridGumtree-bu_minsize-1100-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,539,0,0,,1100,1,height,,,,,,
HybridGumtree-bu_minsize-1100-st_minprio-2-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,434,0,0,,1100,2,height,,,,,,
HybridGumtree-bu_minsize-1100-st_minprio-3-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,535,0,0,,1100,3,height,,,,,,
HybridGumtree-bu_minsize-1100-st_minprio-4-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,535,0,0,,1100,4,height,,,,,,
HybridGumtree-bu_minsize-1100-st_minprio-5-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,427,0,0,,1100,5,height,,,,,,
HybridGumtree-bu_minsize-1200-st_minprio-1-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,541,0,0,,1200,1,size,,,,,,
HybridGumtree-bu_minsize-1200-st_minprio-2-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,538,0,0,,1200,2,size,,,,,,
HybridGumtree-bu_minsize-1200-st_minprio-3-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,433,0,0,,1200,3,size,,,,,,
HybridGumtree-bu_minsize-1200-st_minprio-4-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,435,0,0,,1200,4,size,,,,,,
HybridGumtree-bu_minsize-1200-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,434,0,0,,1200,5,size,,,,,,
HybridGumtree-bu_minsize-1200-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,438,0,0,,1200,1,height,,,,,,
HybridGumtree-bu_minsize-1200-st_minprio-2-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,435,0,0,,1200,2,height,,,,,,
HybridGumtree-bu_minsize-1200-st_minprio-3-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,436,0,0,,1200,3,height,,,,,,
HybridGumtree-bu_minsize-1200-st_minprio-4-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,435,0,0,,1200,4,height,,,,,,
HybridGumtree-bu_minsize-1200-st_minprio-5-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,426,0,0,,1200,5,height,,,,,,
HybridGumtree-bu_minsize-1300-st_minprio-1-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,442,0,0,,1300,1,size,,,,,,
HybridGumtree-bu_minsize-1300-st_minprio-2-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,438,0,0,,1300,2,size,,,,,,
HybridGumtree-bu_minsize-1300-st_minprio-3-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,435,0,0,,1300,3,size,,,,,,
HybridGumtree-bu_minsize-1300-st_minprio-4-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,434,0,0,,1300,4,size,,,,,,
HybridGumtree-bu_minsize-1300-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,435,0,0,,1300,5,size,,,,,,
HybridGumtree-bu_minsize-1300-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,438,0,0,,1300,1,height,,,,,,
HybridGumtree-bu_minsize-1300-st_minprio-2-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,436,0,0,,1300,2,height,,,,,,
HybridGumtree-bu_minsize-1300-st_minprio-3-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,436,0,0,,1300,3,height,,,,,,
HybridGumtree-bu_minsize-1300-st_minprio-4-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,437,0,0,,1300,4,height,,,,,,
HybridGumtree-bu_minsize-1300-st_minprio-5-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,427,0,0,,1300,5,height,,,,,,
HybridGumtree-bu_minsize-1400-st_minprio-1-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,460,0,0,,1400,1,size,,,,,,
HybridGumtree-bu_minsize-1400-st_minprio-2-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,454,0,0,,1400,2,size,,,,,,
HybridGumtree-bu_minsize-1400-st_minprio-3-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,452,0,0,,1400,3,size,,,,,,
HybridGumtree-bu_minsize-1400-st_minprio-4-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,453,0,0,,1400,4,size,,,,,,
HybridGumtree-bu_minsize-1400-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,451,0,0,,1400,5,size,,,,,,
HybridGumtree-bu_minsize-1400-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,453,0,0,,1400,1,height,,,,,,
HybridGumtree-bu_minsize-1400-st_minprio-2-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,453,0,0,,1400,2,height,,,,,,
HybridGumtree-bu_minsize-1400-st_minprio-3-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,452,0,0,,1400,3,height,,,,,,
HybridGumtree-bu_minsize-1400-st_minprio-4-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,453,0,0,,1400,4,height,,,,,,
HybridGumtree-bu_minsize-1400-st_minprio-5-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,442,0,0,,1400,5,height,,,,,,
HybridGumtree-bu_minsize-1500-st_minprio-1-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,441,0,0,,1500,1,size,,,,,,
HybridGumtree-bu_minsize-1500-st_minprio-2-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,439,0,0,,1500,2,size,,,,,,
HybridGumtree-bu_minsize-1500-st_minprio-3-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,435,0,0,,1500,3,size,,,,,,
HybridGumtree-bu_minsize-1500-st_minprio-4-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,434,0,0,,1500,4,size,,,,,,
HybridGumtree-bu_minsize-1500-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,436,0,0,,1500,5,size,,,,,,
HybridGumtree-bu_minsize-1500-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,438,0,0,,1500,1,height,,,,,,
HybridGumtree-bu_minsize-1500-st_minprio-2-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,434,0,0,,1500,2,height,,,,,,
HybridGumtree-bu_minsize-1500-st_minprio-3-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,436,0,0,,1500,3,height,,,,,,
HybridGumtree-bu_minsize-1500-st_minprio-4-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,434,0,0,,1500,4,height,,,,,,
HybridGumtree-bu_minsize-1500-st_minprio-5-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,426,0,0,,1500,5,height,,,,,,
HybridGumtree-bu_minsize-1600-st_minprio-1-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,458,0,0,,1600,1,size,,,,,,
HybridGumtree-bu_minsize-1600-st_minprio-2-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,454,0,0,,1600,2,size,,,,,,
HybridGumtree-bu_minsize-1600-st_minprio-3-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,452,0,0,,1600,3,size,,,,,,
HybridGumtree-bu_minsize-1600-st_minprio-4-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,452,0,0,,1600,4,size,,,,,,
HybridGumtree-bu_minsize-1600-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,451,0,0,,1600,5,size,,,,,,
HybridGumtree-bu_minsize-1600-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,453,0,0,,1600,1,height,,,,,,
HybridGumtree-bu_minsize-1600-st_minprio-2-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,451,0,0,,1600,2,height,,,,,,
HybridGumtree-bu_minsize-1600-st_minprio-3-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,452,0,0,,1600,3,height,,,,,,
HybridGumtree-bu_minsize-1600-st_minprio-4-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,453,0,0,,1600,4,height,,,,,,
HybridGumtree-bu_minsize-1600-st_minprio-5-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,441,0,0,,1600,5,height,,,,,,
HybridGumtree-bu_minsize-1700-st_minprio-1-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,534,0,0,,1700,1,size,,,,,,
HybridGumtree-bu_minsize-1700-st_minprio-2-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,528,0,0,,1700,2,size,,,,,,
HybridGumtree-bu_minsize-1700-st_minprio-3-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,526,0,0,,1700,3,size,,,,,,
HybridGumtree-bu_minsize-1700-st_minprio-4-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,525,0,0,,1700,4,size,,,,,,
HybridGumtree-bu_minsize-1700-st_minprio-5-st_priocalc-size,HybridGumtree,6,null,0,0,6,0,0,0,525,0,0,,1700,5,size,,,,,,
HybridGumtree-bu_minsize-1700-st_minprio-1-st_priocalc-height,HybridGumtree,6,null,0,0,6,0,0,0,528,0,0,,1700,1,height,,,,,,
