PLAIN_CONFIGURATION,MATCHER,NRACTIONS,NRROOTS,NR_INSERT,NR_DELETE,NR_UPDATE,NR_MOVE,NR_TREEINSERT,NR_TREEDELETE,TIME,NROPTIONS,TIMEOUT,bu_minsim,bu_minsize,st_minprio,st_priocalc,cd_labsim,cd_maxleaves,cd_structsim1,cd_structsim2,xy_minsim,
ClassicGumtree-bu_minsim-0.8-bu_minsize-600-st_minprio-5-st_priocalc-size,ClassicGumtree,386,null,272,90,0,24,0,0,2,0,0,0.8,600,5,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-600-st_minprio-5-st_priocalc-size,ClassicGumtree,386,null,272,90,0,24,0,0,3,0,0,0.9,600,5,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-600-st_minprio-5-st_priocalc-size,ClassicGumtree,386,null,272,90,0,24,0,0,2,0,0,1.0,600,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,570,0,0,0.1,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,624,0,0,0.2,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,633,0,0,0.3,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,550,0,0,0.4,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,774,0,0,0.5,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,599,0,0,0.6,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,599,0,0,0.7,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,659,0,0,0.8,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,286,null,210,28,1,47,0,0,4,0,0,0.9,700,1,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,297,null,214,32,0,51,0,0,4,0,0,1.0,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,624,0,0,0.1,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,641,0,0,0.2,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,517,0,0,0.3,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,845,0,0,0.4,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,581,0,0,0.5,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,578,0,0,0.6,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,579,0,0,0.7,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,776,0,0,0.8,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,310,null,227,45,0,38,0,0,2,0,0,0.9,700,2,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,310,null,227,45,0,38,0,0,2,0,0,1.0,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,614,0,0,0.1,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,615,0,0,0.2,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,607,0,0,0.3,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,524,0,0,0.4,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,525,0,0,0.5,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,582,0,0,0.6,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,581,0,0,0.7,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,580,0,0,0.8,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,374,null,265,83,0,26,0,0,2,0,0,0.9,700,3,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,374,null,265,83,0,26,0,0,2,0,0,1.0,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,595,0,0,0.1,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,596,0,0,0.2,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,589,0,0,0.3,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,511,0,0,0.4,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,876,0,0,0.5,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,873,0,0,0.6,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,509,0,0,0.7,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,379,null,268,86,0,25,0,0,2,0,0,0.8,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,379,null,268,86,0,25,0,0,2,0,0,0.9,700,4,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,379,null,268,86,0,25,0,0,1,0,0,1.0,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,605,0,0,0.1,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,603,0,0,0.2,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,580,0,0,0.3,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,529,0,0,0.4,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,674,0,0,0.5,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,575,0,0,0.6,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,236,null,203,21,8,4,0,0,575,0,0,0.7,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,386,null,272,90,0,24,0,0,1,0,0,0.8,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,386,null,272,90,0,24,0,0,2,0,0,0.9,700,5,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,386,null,272,90,0,24,0,0,1,0,0,1.0,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,1311,0,0,0.1,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,1285,0,0,0.2,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,2279,0,0,0.3,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,1289,0,0,0.4,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1337,0,0,0.5,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1313,0,0,0.6,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1319,0,0,0.7,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1330,0,0,0.8,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,774,0,0,0.9,800,1,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1271,0,0,1.0,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,1247,0,0,0.1,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,1194,0,0,0.2,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,1185,0,0,0.3,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,1178,0,0,0.4,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1210,0,0,0.5,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1208,0,0,0.6,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1210,0,0,0.7,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1220,0,0,0.8,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1175,0,0,0.9,800,2,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,665,0,0,1.0,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1580,0,0,0.1,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1205,0,0,0.2,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1203,0,0,0.3,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1201,0,0,0.4,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1228,0,0,0.5,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1224,0,0,0.6,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1223,0,0,0.7,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1373,0,0,0.8,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,646,0,0,0.9,800,3,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,644,0,0,1.0,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1232,0,0,0.1,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1348,0,0,0.2,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1344,0,0,0.3,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1323,0,0,0.4,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1307,0,0,0.5,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1291,0,0,0.6,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1306,0,0,0.7,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,645,0,0,0.8,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,652,0,0,0.9,800,4,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,761,0,0,1.0,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1347,0,0,0.1,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1333,0,0,0.2,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1321,0,0,0.3,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1219,0,0,0.4,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1215,0,0,0.5,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1204,0,0,0.6,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1204,0,0,0.7,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,644,0,0,0.8,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,657,0,0,0.9,800,5,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,666,0,0,1.0,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,1243,0,0,0.1,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,1239,0,0,0.2,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,1240,0,0,0.3,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,1235,0,0,0.4,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1207,0,0,0.5,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1213,0,0,0.6,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1206,0,0,0.7,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1210,0,0,0.8,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,656,0,0,0.9,900,1,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,660,0,0,1.0,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,1230,0,0,0.1,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,1230,0,0,0.2,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,1229,0,0,0.3,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,200,null,184,2,7,7,0,0,1229,0,0,0.4,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1205,0,0,0.5,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1211,0,0,0.6,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1210,0,0,0.7,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,1209,0,0,0.8,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,658,0,0,0.9,900,2,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,202,null,185,3,7,7,0,0,665,0,0,1.0,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1336,0,0,0.1,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1345,0,0,0.2,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1334,0,0,0.3,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1306,0,0,0.4,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1294,0,0,0.5,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1313,0,0,0.6,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1325,0,0,0.7,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1304,0,0,0.8,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,768,0,0,0.9,900,3,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,773,0,0,1.0,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1253,0,0,0.1,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1254,0,0,0.2,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1269,0,0,0.3,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1240,0,0,0.4,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1256,0,0,0.5,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1276,0,0,0.6,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1269,0,0,0.7,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,694,0,0,0.8,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,707,0,0,0.9,900,4,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,678,0,0,1.0,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1239,0,0,0.1,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1271,0,0,0.2,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1216,0,0,0.3,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,208,null,189,7,8,4,0,0,1216,0,0,0.4,900,5,size,,,,,,
