PLAIN_CONFIGURATION,MATCHER,NRACTIONS,NRROOTS,NR_INSERT,NR_DELETE,NR_UPDATE,NR_MOVE,NR_TREEINSERT,NR_TREEDELETE,TIME,NROPTIONS,TIMEOUT,bu_minsim,bu_minsize,st_minprio,st_priocalc,cd_labsim,cd_maxleaves,cd_structsim1,cd_structsim2,xy_minsim,
ClassicGumtree-bu_minsim-0.6-bu_minsize-500-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,13,0,0,0.6,500,1,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-500-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,6,0,0,0.7,500,1,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-500-st_minprio-1-st_priocalc-size,ClassicGumtree,22,null,4,8,0,10,0,0,3,0,0,0.8,500,1,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-500-st_minprio-1-st_priocalc-size,ClassicGumtree,22,null,4,8,0,10,0,0,3,0,0,0.9,500,1,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-500-st_minprio-1-st_priocalc-size,ClassicGumtree,39,null,5,9,0,25,0,0,4,0,0,1.0,500,1,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-500-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,6,0,0,0.1,500,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-500-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,13,0,0,0.2,500,2,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-500-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,13,0,0,0.3,500,2,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-500-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,3,0,0,0.4,500,2,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-500-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.5,500,2,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-500-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,3,0,0,0.6,500,2,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-500-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.7,500,2,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-500-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.8,500,2,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-500-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.9,500,2,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-500-st_minprio-2-st_priocalc-size,ClassicGumtree,50,null,16,20,0,14,0,0,2,0,0,1.0,500,2,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-500-st_minprio-3-st_priocalc-size,ClassicGumtree,43,null,19,23,1,0,0,0,6,0,0,0.1,500,3,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-500-st_minprio-3-st_priocalc-size,ClassicGumtree,43,null,19,23,1,0,0,0,7,0,0,0.2,500,3,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-500-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,3,0,0,0.3,500,3,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-500-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,3,0,0,0.4,500,3,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-500-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.5,500,3,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-500-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,3,0,0,0.6,500,3,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-500-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.7,500,3,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-500-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.8,500,3,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-500-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.9,500,3,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-500-st_minprio-3-st_priocalc-size,ClassicGumtree,85,null,34,38,0,13,0,0,2,0,0,1.0,500,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-500-st_minprio-4-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,12,0,0,0.1,500,4,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-500-st_minprio-4-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,12,0,0,0.2,500,4,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-500-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.3,500,4,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-500-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.4,500,4,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-500-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.5,500,4,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-500-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.6,500,4,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-500-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.7,500,4,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-500-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.8,500,4,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-500-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.9,500,4,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-500-st_minprio-4-st_priocalc-size,ClassicGumtree,90,null,37,41,0,12,0,0,2,0,0,1.0,500,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-500-st_minprio-5-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,6,0,0,0.1,500,5,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-500-st_minprio-5-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,7,0,0,0.2,500,5,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-500-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.3,500,5,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-500-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.4,500,5,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-500-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.5,500,5,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-500-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.6,500,5,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-500-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.7,500,5,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-500-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,4,0,0,0.8,500,5,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-500-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.9,500,5,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-500-st_minprio-5-st_priocalc-size,ClassicGumtree,90,null,37,41,0,12,0,0,2,0,0,1.0,500,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-600-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,14,0,0,0.1,600,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-600-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,26,0,0,0.2,600,1,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-600-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,14,0,0,0.3,600,1,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-600-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,14,0,0,0.4,600,1,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-600-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,14,0,0,0.5,600,1,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-600-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,14,0,0,0.6,600,1,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-600-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,5,0,0,0.7,600,1,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-600-st_minprio-1-st_priocalc-size,ClassicGumtree,22,null,4,8,0,10,0,0,4,0,0,0.8,600,1,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-600-st_minprio-1-st_priocalc-size,ClassicGumtree,22,null,4,8,0,10,0,0,4,0,0,0.9,600,1,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-600-st_minprio-1-st_priocalc-size,ClassicGumtree,39,null,5,9,0,25,0,0,4,0,0,1.0,600,1,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-600-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,12,0,0,0.1,600,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-600-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,13,0,0,0.2,600,2,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-600-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,6,0,0,0.3,600,2,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-600-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,4,0,0,0.4,600,2,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-600-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,3,0,0,0.5,600,2,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-600-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.6,600,2,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-600-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.7,600,2,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-600-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,3,0,0,0.8,600,2,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-600-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.9,600,2,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-600-st_minprio-2-st_priocalc-size,ClassicGumtree,50,null,16,20,0,14,0,0,2,0,0,1.0,600,2,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-600-st_minprio-3-st_priocalc-size,ClassicGumtree,43,null,19,23,1,0,0,0,5,0,0,0.1,600,3,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-600-st_minprio-3-st_priocalc-size,ClassicGumtree,43,null,19,23,1,0,0,0,7,0,0,0.2,600,3,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-600-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,4,0,0,0.3,600,3,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-600-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.4,600,3,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-600-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.5,600,3,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-600-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.6,600,3,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-600-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,3,0,0,0.7,600,3,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-600-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.8,600,3,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-600-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,4,0,0,0.9,600,3,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-600-st_minprio-3-st_priocalc-size,ClassicGumtree,85,null,34,38,0,13,0,0,2,0,0,1.0,600,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-600-st_minprio-4-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,12,0,0,0.1,600,4,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-600-st_minprio-4-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,7,0,0,0.2,600,4,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-600-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.3,600,4,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-600-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.4,600,4,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-600-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.5,600,4,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-600-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.6,600,4,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-600-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.7,600,4,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-600-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.8,600,4,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-600-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.9,600,4,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-600-st_minprio-4-st_priocalc-size,ClassicGumtree,90,null,37,41,0,12,0,0,2,0,0,1.0,600,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-600-st_minprio-5-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,6,0,0,0.1,600,5,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-600-st_minprio-5-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,7,0,0,0.2,600,5,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-600-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,4,0,0,0.3,600,5,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-600-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.4,600,5,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-600-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.5,600,5,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-600-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.6,600,5,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-600-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.7,600,5,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-600-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.8,600,5,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-600-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.9,600,5,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-600-st_minprio-5-st_priocalc-size,ClassicGumtree,90,null,37,41,0,12,0,0,2,0,0,1.0,600,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,14,0,0,0.1,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,13,0,0,0.2,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,26,0,0,0.3,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,11,0,0,0.4,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,14,0,0,0.5,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,14,0,0,0.6,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,13,0,0,0.7,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,22,null,4,8,0,10,0,0,4,0,0,0.8,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,22,null,4,8,0,10,0,0,3,0,0,0.9,700,1,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-700-st_minprio-1-st_priocalc-size,ClassicGumtree,39,null,5,9,0,25,0,0,4,0,0,1.0,700,1,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,7,0,0,0.1,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,13,0,0,0.2,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,13,0,0,0.3,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.4,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.5,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.6,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,3,0,0,0.7,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.8,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.9,700,2,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-700-st_minprio-2-st_priocalc-size,ClassicGumtree,50,null,16,20,0,14,0,0,4,0,0,1.0,700,2,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,43,null,19,23,1,0,0,0,7,0,0,0.1,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,43,null,19,23,1,0,0,0,7,0,0,0.2,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,3,0,0,0.3,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.4,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.5,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,3,0,0,0.6,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.7,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.8,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.9,700,3,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-700-st_minprio-3-st_priocalc-size,ClassicGumtree,85,null,34,38,0,13,0,0,3,0,0,1.0,700,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,12,0,0,0.1,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,6,0,0,0.2,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.3,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.4,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.5,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.6,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.7,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.8,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.9,700,4,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-700-st_minprio-4-st_priocalc-size,ClassicGumtree,90,null,37,41,0,12,0,0,4,0,0,1.0,700,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,7,0,0,0.1,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,6,0,0,0.2,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.3,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.4,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.5,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,4,0,0,0.6,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.7,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.8,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,4,0,0,0.9,700,5,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-700-st_minprio-5-st_priocalc-size,ClassicGumtree,90,null,37,41,0,12,0,0,4,0,0,1.0,700,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,13,0,0,0.1,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,14,0,0,0.2,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,11,0,0,0.3,800,1,size,,,,,,
